,Datetime,Tweet_ID,Tweet
404,2021-07-20 01:30:09,1417295734936801286,Anyone here using Bootstrap Studio? Worth it?
405,2021-07-19 09:26:05,1417053118114656260,Do you order then filter or filter then order? Is there any significant computing advantage that can be gained from… https://t.co/wzzgDvAcR7
406,2021-07-19 03:01:07,1416956239481761795,"@PiyalBanik Keep at it, mate."
407,2021-07-19 02:54:03,1416954457972039683,This guy is a brilliant Data Science resource. https://t.co/73DYv5i3wV
408,2021-07-19 00:27:43,1416917631970336768,"There are 10 kinds of people:
1. {{if products.has_previous}}
2. {{ if products.has_previous }}

Be the 10nd kind."
409,2021-07-18 20:45:20,1416861668877819904,@JewelsDesiree 🤣🤣🤣🤣
410,2021-07-18 20:27:06,1416857078572806144,@JewelsDesiree Must be the Whiskey! Haha!
411,2021-07-18 20:21:25,1416855648118083584,@lockichar @DCI_Kenya They annoy me with their Form 2 compositions.
412,2021-07-18 20:17:10,1416854581905027078,"@kijomba1 I love this compilation. I left SDA but SDA has refused to ""left"" me."
413,2021-07-18 20:16:16,1416854352749240320,That @DCI_Kenya Form 4 composition writer is yet to write anything about the corrupt elite robbing the nation blind… https://t.co/3J7Ik6YpJH
414,2021-07-18 20:10:19,1416852858469683200,"@iFortknox Haha! Yes, you are right. I still think that a party should retain a seat until the next general electio… https://t.co/SwfGNfNihD"
415,2021-07-18 20:03:19,1416851094425149442,"@iFortknox Yep, that's half a progress, I reckon."
416,2021-07-18 19:59:44,1416850191311798274,"@iFortknox Australia, the United States."
417,2021-07-18 19:59:11,1416850055022088192,Windows 11 is fantastic. With WSL2 running as smooth as ever. This is going to be a hit! #Window11
418,2021-07-18 19:53:32,1416848633278832640,"By-elections are stupid and dated. In many advanced democratic nations, the party that won an elective representati… https://t.co/onobAlOg9e"
419,2021-07-18 19:40:28,1416845345217138688,First login : Windows 11 #Windows11 https://t.co/vrjVrSeCy3
420,2021-07-18 02:58:53,1416593288866373636,@SeroneiCheison @ArapTilingi @abelkirwa @KibiwottKurgatt @EllyKurgat_ @scherargei @CAROLINEKIBIWO4 @kcheptoo… https://t.co/aeBYdOaMoF
421,2021-07-17 18:48:47,1416469950252806145,"All my favourite techies on Twitter stopped tweeting tech and became psychologists and therapists. 

From ""I'm gonn… https://t.co/lrGqbod0lF"
422,2021-07-17 17:34:29,1416451250061602818,"If you really thought about, like really really really thought about it, you wouldn't go either.  It simply doesn't… https://t.co/BOBcxWyjmF"
423,2021-07-17 17:31:35,1416450522383409152,@JewelsDesiree There. ❤️
424,2021-07-17 16:55:10,1416441358487678979,"@AKipkirui @saniegoJaccque Haha. All bigtime kalez have blocked me. DBK, Pchumba, WSR, et al.  Kama haulambi unatupwa Mexico.  🤣🤣🤣"
425,2021-07-17 16:49:27,1416439917496836099,@saniegoJaccque Lmao ulipeleka ujuaji. 🤣🤣🤣
426,2021-07-17 16:14:30,1416431123907760129,@ItsKosgei Kitwek SA is up and running. Create your own chapter then soon we can all have a national Kitwek AU. Our… https://t.co/HvDYR09PwJ
427,2021-07-17 16:00:02,1416427482895421441,@Cher0tich And you looked the part. 🔥
428,2021-07-17 15:59:10,1416427265739550720,@ItsKosgei We are socialised to gravitate towards the back. 🤣🤣🤣🤣
429,2021-07-17 15:51:19,1416425287890259968,"Kitwek Association Leadership Team, 2021-2022. Congratulations on your election and let's keep building this great… https://t.co/BG13qDQy6J"
430,2021-07-17 15:49:28,1416424824256172037,@kijomba1 After AGM dinner iko lazima
431,2021-07-17 15:48:56,1416424688926871553,@Ch3roh 🤣🤣🤣🤣 Thirst yako huwa 🔥🔥🔥🔥. Sawa.
432,2021-07-17 15:45:11,1416423745728565255,Kitwek Association AGM. https://t.co/tkMgtijaMw
433,2021-07-17 15:43:49,1416423402978512897,"@Miss_Patriciah Yes, your niece is a joy."
434,2021-07-16 23:59:03,1416185645400301568,"Uhuru being beaten kama mburukenge in elections even with his alleged ""deep state"" is hilarious. 

Man is incompete… https://t.co/b1RTgwAA3L"
435,2021-07-16 17:15:01,1416083964947615744,@AntonyMwirii 🤣🤣🤣🤣🤣🤣
436,2021-07-16 12:07:15,1416006512514719747,"That UDA Sec-Gen lady is a breath of fresh air. 

Tuju hufikiria alishuka kutoka Nineveh na Elijah."
437,2021-07-16 11:17:13,1415993920530440195,@Claudiajerotich Beautiful picture.  🔥
438,2021-07-16 11:14:47,1415993310292758535,"Police: Caroline Kendagor shot herself at her parents' home.

Me, A CSI Miami trained expert: 
1. No blood splatter… https://t.co/nWkCOkQO8o"
439,2021-07-15 20:38:45,1415772849793425409,@saniegoJaccque Nilipiga sherehe na cousins nikawapeleka kulala kama wamechew but story ilikuwa mimi ndio DDO nimechew. 🤣🤣🤣
440,2021-07-15 18:55:03,1415746752125177858,@echenze @Morara__ The problem isn't the Museum but what they'll put in there. Utapata Waiguru yuko #1
441,2021-07-15 18:34:32,1415741586906906624,"@Brod_wil I quit listening to FM radio a while back, I still get clips on Facebook and Twitter and they suck AF. Yo… https://t.co/FLxm0cguhT"
442,2021-07-15 18:04:27,1415734018591449088,@njeriwanjeri @kollonabiswa @SpiceFMKE Thank you so much.
443,2021-07-15 17:53:05,1415731158365609986,@RChebii Can compliment the crops!
444,2021-07-15 17:51:01,1415730637529436161,@kollonabiswa @SpiceFMKE Shukran.
445,2021-07-15 17:29:21,1415725183663443972,@kollonabiswa @SpiceFMKE Thanks. I shall. Do they steam?
446,2021-07-15 17:04:05,1415718827468345344,"I grew up listening to Seanice Kacungira and Edward Kwach. Brilliant radio presenters. Full of humour, fun, tact an… https://t.co/lFcEBWVtA6"
447,2021-07-15 14:53:59,1415686084915126290,I love the architecture. https://t.co/wItoe18kSq
448,2021-07-15 13:53:49,1415670942710128647,"Haha, Chepkosgei got bars:

""Ngamach siyook che nyalileen asaale,
Imaach iraar chekukeet komeroree?
Ngot ko mengeno… https://t.co/RlLbduuZhX"
449,2021-07-15 06:08:49,1415553921632727040,@AntoniSwaleh He's a champion.
450,2021-07-15 06:08:04,1415553735434985474,@Cher0tich Have a good one!
451,2021-07-13 20:24:13,1415044417082195971,@MarionChumo I'd missed your humour. 🤣
452,2021-07-13 20:09:14,1415040645782130688,@MarionChumo See how quotes spoil perfection? 🤣🤣🤣
453,2021-07-13 20:03:55,1415039307622932481,@MarionChumo I think it's a perfect idea.  🤣
454,2021-07-13 19:25:12,1415029565152325636,"@echenze Negotiate for 9 and get a smart heater. 
🤣🤣🤣🤣🤣"
455,2021-07-13 19:19:53,1415028225550417920,"Idea: 

Relationships where you forget about each other for 9 days because you both know it's 2021 and chasing drea… https://t.co/vMjuHE4Huu"
456,2021-07-13 18:36:43,1415017363703881728,Hii dunia kila kitu after yeye ni bonus. I've got a purpose. 🌝🇰🇪🇦🇺🌝 https://t.co/JdQzk8Htls
457,2021-07-13 12:58:41,1414932293420945414,@D_Osoro Very good times.
458,2021-07-13 08:51:37,1414870115569455105,"Pale KPLC nishawahi kuwa the worst downloader (best, actually). Issue ni ku queue 50 movies server room over the we… https://t.co/WnGicvxyxc"
459,2021-07-13 04:11:34,1414799638549262337,"Feeling blue? Listen to this.
https://t.co/CQyVJ7QGLW"
460,2021-07-13 04:01:23,1414797076609724421,"@silasche Yep, apply what we've learned and do it 1000* better."
461,2021-07-12 22:52:35,1414719363878252545,Deutsche Welle produces great documentaries. Great journalism. ✅
462,2021-07-12 20:50:50,1414688725666189323,Nashindwa ku sympathize na hawa wenzetu wa Afrika Kusini. Photos of some of them burning foreigners in the streets… https://t.co/mlYdxuGP1s
463,2021-07-12 15:12:06,1414603479180451841,South Africa has never been further ahead than many other African countries. Forget the sleek photos on stale  in-f… https://t.co/7JSb1y4U2k
464,2021-07-12 15:07:46,1414602390678884361,"Catholic Bishops and Martyrs. 
Otunga, Lwanga, Mahon, et al https://t.co/AZYWJZwNOH"
465,2021-07-12 14:56:59,1414599675605250054,"Digital marketplaces cannot thrive in places with a culture of mistrust. 

You can't code human behaviour. 

✅A sel… https://t.co/QKWgeWYn4w"
466,2021-07-12 14:35:14,1414594201002471434,@JewelsDesiree Looking very mzuri sana.
467,2021-07-12 11:36:54,1414549323837173760,"@Cher0tich I can't survive that life again, especially the not being paid for over 4 hours of commuting every day."
468,2021-07-12 09:19:00,1414514621373829123,That's not their business model. https://t.co/5PE3XgSaAr
469,2021-07-12 09:14:22,1414513453637640200,"Memories of Nairobi. 
Wake up at 5:15 to ""jump the jam"".  Get to the office at 6:40. Work starts 7:45. Nobody pays… https://t.co/Ff8jrgRTeP"
470,2021-07-12 08:52:16,1414507891688501249,"@Miss_Patriciah Haha, Soon! Very soon."
471,2021-07-12 08:48:24,1414506920023453696,@FactoryFries @py_data_sci Everyone you see as experienced was a newbie. They're experienced because they kept at i… https://t.co/U3ZUW8mvfD
472,2021-07-12 08:46:22,1414506409417330689,@teamtaiwan Republicans are war mongers too. It's an American thing.
473,2021-07-12 08:45:07,1414506094689341441,"White South Africans chilling in Cape  Town like ""We told you they couldn't run a piss-up in a brewery""."
474,2021-07-12 08:33:00,1414503045304442880,@johnnjenga @omniscraper
475,2021-07-12 08:27:30,1414501660055859203,@iFortknox Everyone is a stooge when the price is right. 🤣
476,2021-07-12 08:23:34,1414500668023336960,"Last week: Haitian president assassinated. 
This week: ""Pro democracy"" demonstrations begin in Cuba. 

Biden's CIA is overworking."
477,2021-07-11 22:22:56,1414349516568813574,"@Thanderwoman Haha, I used to get sick for weeks when United lost, siku hizi na watch kama movie. Iende vile kataenda."
478,2021-07-11 22:17:09,1414348060809826304,"Football, Politics na Wasichana wa Eldoret. 

Weka kwa lungs sio kwa heart. 🤬😭"
479,2021-07-11 22:13:59,1414347263665610759,Wanyonge FC wawezi tu banter na wako top of the table during off-season only. Senji. 😭😭😭😭 https://t.co/uBbzvDAeWh
480,2021-07-11 21:58:25,1414343344923189248,Heartbreak for England.  Congratulations Italy.
481,2021-07-11 21:48:37,1414340880807317507,Shikwa!
482,2021-07-11 21:38:19,1414338285619482628,@Thanderwoman Haha!
483,2021-07-11 21:36:51,1414337916805939201,Pelanties do not favour #ENG #EuroCup2021 #Euro2020Final
484,2021-07-11 21:28:56,1414335924100505601,@Thanderwoman Haki! Haha.
485,2021-07-11 21:26:11,1414335233701277698,"The sporting spirit, no hard feelings after a skirmish. https://t.co/jc7gKtDC9E"
486,2021-07-11 19:52:24,1414311632772112384,Half-Gone-Home #ENGITA #Euro2020Final
487,2021-07-11 19:04:48,1414299652975849476,@echenze All good Football fans saw Roberto Carlos. Haha!
488,2021-07-11 19:03:15,1414299262490353665,Luke Shaw!
489,2021-07-11 18:46:01,1414294925139603456,@Miss_Patriciah Hoping that the Delta variant doesn't cause more delays because this is getting frustrating.
490,2021-07-11 18:43:29,1414294291040542722,"@droid254 I saw someone on your TL asking for links 
 to Intro to Python Courses. This playlist on Youtube has 44 ""… https://t.co/S4wFY8HeQy"
491,2021-07-11 18:21:14,1414288688813514752,"Migrate, Do VC, Go Watch Football Going Home!
#Euro2020Final #ENG https://t.co/WrYfjY9omU"
492,2021-07-11 17:51:34,1414281222054846468,@Miss_Patriciah Hapo sasa!
493,2021-07-11 17:08:16,1414270328520384512,@dxmitavibe @omniscraper
494,2021-07-11 17:06:44,1414269940769636354,"@Miss_Patriciah Well, it's gonna be a dry November. 🤣"
495,2021-07-11 17:06:12,1414269807260626950,"Edube Python Fundamentals. 
*Free https://t.co/usB9QM9MIg"
496,2021-07-11 17:02:29,1414268871482044417,@Miss_Patriciah Don't give that ish when I get home. 🤣🤣🤣🤣
497,2021-07-11 17:00:53,1414268470087229442,"Liberals favourite family, the McCain's, doing McCain things. 
🤣🤣🤣🤣🤣
Anyways, fuck off and #VivaPalestine https://t.co/KH6IVD4GC4"
498,2021-07-11 16:01:07,1414253427824103426,"@djfrankiekenya Very good. Collab's the way to go. Will reach out. Thanks, mate."
499,2021-07-11 15:51:08,1414250917323362310,@iFortknox Haha. Yep!
500,2021-07-11 15:49:45,1414250568902537219,"@iFortknox Lmao, they don't have a Space Station to dock into yet, and the craft is not equipped to orbit the earth… https://t.co/kobbsiRfzz"
501,2021-07-11 15:41:13,1414248418382286850,"@djfrankiekenya Yeah, I had to brush up on my JS first. I always study the core of any framework first. I am getting there."
502,2021-07-11 15:30:03,1414245611759554560,"This guy's MP4 videos cannot play on VLC and he cannot find a reason why. He calls me. ""Copy them to a different fo… https://t.co/iBQ5DPgRm8"
503,2021-07-11 15:19:12,1414242877438189569,"Richard Branson is currently racing up to Space, a week before Jeff Bezos does so too. Rockets are the 21st century… https://t.co/BjRua638OC"
504,2021-07-11 15:16:10,1414242114846674950,@iFortknox He's never visiting the US.
505,2021-07-11 14:37:05,1414232278528450565,@KikoEnjani @KaluhisKitchen @potentash Ok. The alternative would've been insane-er.
506,2021-07-11 14:20:26,1414228090704654341,@KikoEnjani @KaluhisKitchen @potentash A dead murderer? Or are they burying him/her alive?
507,2021-07-11 14:17:08,1414227258634477568,@djfrankiekenya I am learning React. Spend a lot of years doing Networking so I'm fairly good in backend stuff. Boo… https://t.co/0SlxbdOUtB
508,2021-07-11 14:15:10,1414226764046344194,@djfrankiekenya @omniscraper Done. Brilliant.
509,2021-07-11 14:14:46,1414226664792289287,"Ah, nice. @omniscraper works great.  Mention it to download Twitter videos. @djfrankiekenya https://t.co/KQFtmWe1X1"
510,2021-07-11 14:12:33,1414226105276407808,@Kipkoech_the4th @omniscraper
511,2021-07-11 14:11:55,1414225946496757763,@djfrankiekenya @omniscraper Hey Frankie. Is this still up?
512,2021-07-11 13:33:46,1414216347869798404,@Tirobon Absolute witches! Haha!
513,2021-07-11 13:30:46,1414215591699763208,@AKipkirui Salamia boisiek bro!
514,2021-07-11 13:29:29,1414215269178699778,@djfrankiekenya I love Django! I use Flask and FastAPI too! Depends on the assignment. But Django + Bootstrap is my… https://t.co/freQlRttGO
515,2021-07-11 13:20:04,1414212897450860544,"Github CoPilot doing its thing! Early days, but I think it is very cool. Of course, code dinosaurs hate it.  🤣 https://t.co/kLUXxTWSO9"
516,2021-07-10 14:27:54,1413867581933428739,The new git CoPilot is actually very cool. It feels like I have all of StackOverflow integrated into VSCode. Super cool! Congrats @msdev
517,2021-07-10 13:13:22,1413848824917856259,I spent my lazy Saturday checking out https://t.co/9vNaInRCs1 Fascinating framework for those interested in Python… https://t.co/ESq1qBef2l
518,2021-07-09 19:12:22,1413576780758208512,Twende Kazi! https://t.co/jt3fIjdFoe
519,2021-07-09 09:00:06,1413422699091697664,@ItsKosgei Best starch. 🤣🤣🤣
520,2021-07-08 19:22:51,1413217032217141249,Glen Greenwald. Lol.
521,2021-07-08 17:41:08,1413191435071889411,"RT @Mobkay: @LibranTechie Good good. Distinction between programming and learning a language. 

See, to build a software, understanding alg…"
522,2021-07-08 17:41:00,1413191403086041089,@Mobkay You can use a language without learning it. Many Network Engineers use frameworks that implement tiny Pytho… https://t.co/1GxFxKf74W
523,2021-07-08 17:18:32,1413185747654377486,"@Mobkay Absolutely not. Even if you've prior programming experience in other languages, and basic Computer Science… https://t.co/XFsrq3uSNl"
524,2021-07-08 16:45:51,1413177522762649602,https://t.co/Fzqd2gSv4H  is one of the best places to start your Python journey. Free courses and cheap exams. The… https://t.co/5vUENjMCkX
525,2021-07-08 16:35:03,1413174802198589440,"Well-done T-bone, garden salad with cheese, creamy mashed potatoes and a glass of Coke + Bourbon. 

End. Of. Week. https://t.co/X4Nly4RyAm"
526,2021-07-08 16:26:24,1413172628391481344,"Sorry, you cannot learn Python in 45 hours. Your 45 hour ""Certification"" isn't worth the paper it's printed on. 

S… https://t.co/HBZd1e8PSH"
527,2021-07-08 04:47:44,1412996801074847749,"Use this link to generate  .gitignore files for your projects. #CodeTip

https://t.co/mlUa2FWwMk"
528,2021-07-07 19:19:22,1412853766596939776,Free flowing Football. The best kind.
529,2021-07-07 11:28:57,1412735381670273030,@kenn_kamau @Dgeniu_s @xysist @droid254 😅😅
530,2021-07-06 18:29:02,1412478712004505600,@Dgeniu_s @xysist @droid254 Try it.
531,2021-07-06 18:20:21,1412476529443971072,"@Dgeniu_s @xysist @droid254 The ""resting voltage"" of a human body is much less than an energized wire. That's why y… https://t.co/1AjH6FLkP4"
532,2021-07-06 17:25:04,1412462617369608192,@ArapTilingi @SeroneiCheison I missed them. Kindly tag me when you go live.
533,2021-07-06 17:17:39,1412460747578241032,@Gidikim Haha. Niliwahi lala Kondoo Police Station bana. Noma sana.  🤣🤣
534,2021-07-06 17:08:41,1412458491520847872,@ArapTilingi Nice. @SeroneiCheison Spaces is a channel we should explore.
535,2021-07-06 17:07:33,1412458206421348354,@ArapTilingi Sawa!
536,2021-07-06 17:07:19,1412458148883959808,"@ArapTilingi 
Schedule hio Kalenjin spaces soon. It will be 💯🔥🔥🔥🔥"
537,2021-07-06 17:05:45,1412457755084877825,@ArapTilingi Mwokchi
538,2021-07-06 17:05:08,1412457597664260098,@ArapTilingi Sikemwae WhatsApp arnyoo. Weksei urwombokeet.
539,2021-07-06 17:02:11,1412456858250452993,@Gidikim Kondoo police station cells are below freezing point. 🤣🤣🤣
540,2021-07-06 16:15:37,1412445138811424775,"Kijana ya Kondoo Farm, Uasin Gishu County.  Mkishikwa na Traffic Polis hapo Kondoo Police Station mni DM mletewe ch… https://t.co/ryzwRWbCPB"
541,2021-07-06 15:39:17,1412435993890680833,"@xysist @droid254 Absolutely not. The wires are insulated. Touching a ""Live"" wire will electrocute you because of t… https://t.co/StgfuBkWnN"
542,2021-07-06 15:32:11,1412434209205936128,"I don't like touchscreen laptops. I don't think they improve efficiency and I hate fingerprints and smudges. 

I am… https://t.co/tM42XxBQGH"
543,2021-07-06 15:22:25,1412431750756667396,"Interviewer: Oscar, naona mnasumbuliwa na ile chama yenu...?
Oscar Sudi: Chama gani? Ile ya Murathe na yule mlevi?… https://t.co/u7n4pBuccl"
544,2021-07-06 14:08:54,1412413246863200264,"@echenze Ah, ujinga. 😭"
545,2021-07-06 13:59:06,1412410782747447316,"@echenze @technology Soon, computers will be autonomously building software without any human contribution. Make ha… https://t.co/FLh5vjoibm"
546,2021-07-05 09:36:11,1411982228926517252,Jioni. https://t.co/fP5FKkBhhC
547,2021-07-04 09:56:40,1411624997219495941,"Hapana. Dalili za manyunyu za hapa na pale nyanda za juu mashariki mwa bonde la ufa zatazamiwa. 😉

Ngwata Francis. ✅ https://t.co/GBV4vgHmy1"
548,2021-07-04 09:45:18,1411622137358471168,@echenze Me too. I don't dare dream. Let's just do it a day at a time.
549,2021-07-04 09:42:34,1411621448276320260,"Ah, these came out perfectly. https://t.co/1kCNTNM6Q9"
550,2021-07-04 09:41:56,1411621287642894337,"@echenze I think England might just win it, but man, I've been heartbroken before. 😁😁"
551,2021-07-04 09:12:53,1411613977713414144,@AKipkirui @abelkirwa @Limorio_ @Kimuzi_ Sawa kapsa pastor rev njinia.
552,2021-07-03 20:03:15,1411415261840773120,Hapana. Dalili za manyunyu za hapa na pale nyanda za juu mashariki ya bonde la ufa zatazamiwa. 😉 https://t.co/MtRBuIMi4Q
553,2021-07-03 18:56:52,1411398552350199809,"Playing with my first passion, coding, while waiting for my second passion, Football. 

#UKR  v #ENG #ENGUKR https://t.co/rZHpXlDNzK"
554,2021-07-03 18:52:11,1411397374862262274,"If she treats as she shakes, thank goodness. 🤗 https://t.co/K2bHtH23xb"
555,2021-07-03 18:25:51,1411390748491075586,@ob__ke Absolutely.
556,2021-07-03 18:24:29,1411390406277746694,"Onya, mate. https://t.co/Q7Dn8NmPYi"
557,2021-07-03 15:14:17,1411342538368114691,"Ah, volunteering to positively integrate my people into the Australian community is my absolute joy. Another win… https://t.co/WAoizfJ1TG"
558,2021-07-03 05:25:53,1411194465411158017,@DontJoke_ We could have a deeper rethink of the impact forceful conversation has had on the culture and lives of i… https://t.co/EjeeJCXU7t
559,2021-07-03 05:23:17,1411193810189619200,@sharonsaina_ You keep at it.
560,2021-07-02 14:48:26,1410973646785449987,@Kokwet_KE 🤣🤣🤣 Tecno sio simu.
561,2021-07-02 14:37:43,1410970949445316615,Sony Xperia 1 III is lovely.
562,2021-07-02 14:24:41,1410967668878835717,@windowsdev Absolutely.
563,2021-07-02 13:06:18,1410947943415255045,@windowsdev Hi. Reporting back. This solution worked perfectly. Thanks much!
564,2021-07-02 05:23:56,1410831583737573377,@SingoeiAKorir Thank you!
565,2021-07-01 19:25:45,1410681047952490497,Zilizopendwa. #Windows11 https://t.co/PYfOPjIZa1
566,2021-07-01 19:11:58,1410677578986188800,Many of the Kalenjins in Western Australia immigrated from the highlands of East Africa to the oceanic city of Pert… https://t.co/UKTBgrFfJ2
567,2021-07-01 18:08:06,1410661507977728002,@RChebii It's on Emo FM Facebook. I'll send a link.
568,2021-07-01 18:04:39,1410660636434997250,@RChebii Ongeweke biteet nyoo. Did you listen to Bishop Kosgei this morning? Pretty good thinking.
569,2021-07-01 17:48:08,1410656481297387527,@Kache26247887 🤣🤣🤣 Soree.
570,2021-07-01 17:47:30,1410656322551312386,"Guarding my OWN house, yes. Absolutely. 
Lease? 
Man, I can't even afford my own house. https://t.co/jAAGRlyBW7"
571,2021-07-01 17:20:18,1410649476310573059,"In Australia, they dug holes, put toddlers into them so that only the head was visible then played a game to see wh… https://t.co/ahreTCnpOX"
572,2021-07-01 17:14:12,1410647942692630530,"@windowsdev Thanks again! You're the best. On it. I'll get back to you. 

A suggestion: Anyway you could make the W… https://t.co/3O03xtOq9p"
573,2021-07-01 17:03:33,1410645262381457413,@Thanderwoman It's slavery. The only country that benefits is the enslaver.
574,2021-07-01 17:02:24,1410644970080411651,How can you be remain Christian after the Canadian children graves story? Yaani these white ninjas forcibly took in… https://t.co/kwIjyVB42H
575,2021-07-01 15:40:21,1410624322746544130,"@windowsdev This is fine, sorry I wasn't clear. 
I'm developing a Django Application inside WSL running Postgres. I… https://t.co/G2jaU6qu6y"
576,2021-07-01 15:13:29,1410617563587911691,@windowsdev Thanks!
577,2021-07-01 13:51:25,1410596911032139782,"@iFortknox Yeah nah, it suits them perfectly. Nobody cares about substance anymore. It's all about the show."
578,2021-07-01 13:47:15,1410595861508227076,@iFortknox Haha. Exactly. His pompous badgering and combative style is by design intended to shift the focus from t… https://t.co/OohkjwJmkg
579,2021-07-01 13:39:25,1410593889992335360,"Oi, @iFortknox What do you think of @mehdirhasan?"
580,2021-07-01 13:37:00,1410593280580939776,@windowsdev Hi! What is the best way to view and interact with a db running inside WSL from Windows? I cannot find… https://t.co/WIEWeR6HpD
581,2021-07-01 13:24:34,1410590153555333132,@Kibet_SC I can't be a politician. Naona hio ni upuzi mbaya sana.
582,2021-07-01 09:37:27,1410532996294189061,"I have a ask. 
If you're an MP, and you support, say Ruto or Raila, and either of them decides to go visit a sick p… https://t.co/TBM6ZfVQtl"
583,2021-07-01 05:54:45,1410476950611587074,Sounds like a plan! https://t.co/EkLhru6OTw
584,2021-07-01 05:21:20,1410468540835004417,"Shame that no one has put Peter Drury's voice on Siri, Alexa or the Google Assistant."
585,2021-06-30 18:10:08,1410299628298272770,"@iFortknox I like Spurs. Pochettino had started something amazing but then, as usual, Tottenham did the Tottenham thing."
586,2021-06-30 18:00:18,1410297153562501124,"@iFortknox Yeah, but people gravitate to the trophy winners. Most of my age mates support United, a little bit youn… https://t.co/1HWb6X7HEF"
587,2021-06-30 17:53:22,1410295411508584450,"@iFortknox Tottenham, Tottenhaming. 
How did you get to be a Spurs fan?  Were you born a contrarian? 🤣"
588,2021-06-30 17:49:30,1410294436643233792,Bill Cosby is out.
589,2021-06-30 17:09:11,1410284292144386051,@MarionChumo Haha. 🤣🤣🤣
590,2021-06-30 17:04:11,1410283034717261824,How long did you code today? I nearly hit 8 hours. Data via @WakaTime https://t.co/fm5aD8eCv5
591,2021-06-30 09:00:02,1410161191012368384,"Lmao, Aussie TikTok is fair dinkum rad. 🤣"
592,2021-06-30 07:17:49,1410135468050501636,@Thanderwoman It is senseless. There shouldn't by minimum. Creating robots is the goal.
593,2021-06-30 05:27:53,1410107803860029443,@SeweS_ @alykhansatchu True.
594,2021-06-30 05:22:23,1410106418091360265,"@SeweS_ @alykhansatchu Yeah, Tassie is safe, and Adelaide and Melbourne just came off their own lockdown a few week… https://t.co/NjvJAVrGVU"
595,2021-06-30 05:08:23,1410102895672844290,@Cher0tich Have a good one.
596,2021-06-30 04:59:44,1410100720502644736,"@SeweS_ 
https://t.co/E1edV3R4xL

The fiasco gets worse."
597,2021-06-30 04:34:04,1410094261878411264,"@RealGuy2021 @JewelsDesiree Mate, have a laugh and move on."
598,2021-06-30 04:22:22,1410091317263171586,This looks exciting! Looking forward! https://t.co/Iec78U7Job
599,2021-06-30 03:58:11,1410085229352538114,@Kibet_SC Haha.  Lazima tuulize. That investment can change Kenya. First steps to a knowledge based economy.
600,2021-06-30 03:23:04,1410076390129471489,"Wakale tunafollow each other Twitter vile tulikuwa tunazunguka campus first year. 🤣

Love to see it, Bakules and Bomurus💯."
601,2021-06-30 03:11:40,1410073523897442307,Itches must be scratched.
602,2021-06-30 03:09:04,1410072869111951361,@BendonMurgor @c_madegwa Awesome. 💯
603,2021-06-30 02:14:04,1410059025882836993,"@araap_musaiga Awesome news. We need to send the family home, next year."
604,2021-06-30 02:13:20,1410058841350283265,"Both. 
Read documentations. 
Try implementing concepts. 
Watch video demonstrations. https://t.co/kSUl72kir1"
605,2021-06-30 02:10:09,1410058041542602758,"@araap_musaiga Looks good on paper, but I don't trust the government. I do hope they're making progress, it will do… https://t.co/yGF6Y4VZH4"
606,2021-06-30 02:07:29,1410057370319872002,"The real Safari Rally would tear up rural roads across Kenya. From Rumuruti, Elgeyo Escapement, Uasin Gishu, Nyanza… https://t.co/TGTSDjSgWh"
607,2021-06-30 02:04:47,1410056692952289281,"@Gidikim Good night, mate. It's 10 O'clock in Perth."
608,2021-06-30 01:36:06,1410049471069577223,@Thanderwoman Welcome to my fight against stupid academia. That's one of the stupidest. The other one is compulsory… https://t.co/W7tLSCEJhc
609,2021-06-30 01:33:36,1410048846005116930,"@iFortknox Yeah, I think ""you can't introduce new evidence"" is a thing. There are people on death row in the US who… https://t.co/4Pj6pAdysT"
610,2021-06-30 01:30:30,1410048065273171969,"@Gidikim I agree, the uselessness in government is intentional."
611,2021-06-30 00:31:35,1410033238156840963,@JewelsDesiree I support that move. 🤣🤣🤣
612,2021-06-30 00:05:26,1410026657692348419,"@Gidikim Cities, states and nations often dedicate millions in dollars to develop infrastructure to attract big tec… https://t.co/oQXulOerBf"
613,2021-06-29 23:43:52,1410021230405582853,Learning new technologies and techniques every day! https://t.co/bH1bxgb3ir
614,2021-06-29 23:37:41,1410019670942392320,"@iFortknox I saw that interview. I had to check out what other books are based on movies. Apparently, a lot are."
615,2021-06-29 23:36:13,1410019301646495745,"@JewelsDesiree ""Pandemic"" is an overkill, you reckon? 🤣🤣🤣"
616,2021-06-29 23:30:50,1410017947255328773,Is there progress in the proposed Konza Technopolis or does it still look like Courage the Cowardly dog's house? https://t.co/sISPNfpQQy
617,2021-06-29 16:17:43,1409908953085931522,Saka is developing into a very good footballer. #EnglandvGermany
618,2021-06-29 16:02:52,1409905213331316739,"First EuroCup game I'm watching. A few years ago, life would've been suspended for the duration of the tournament.… https://t.co/aOtfeHTgL4"
619,2021-06-29 15:29:32,1409896826673631239,Does anyone else think that all those voluminous books lawyers preen around with have been printed only on page lik… https://t.co/Y5bc0smodq
620,2021-06-29 12:15:19,1409847949383770118,"Cool URIs don’t change, by World Wide Web creator Tim Berners-Lee, for excellent arguments on why URLs should be cl… https://t.co/JiSJS9efOv"
621,2021-06-29 09:30:34,1409806488869081089,"pipenv &gt;&gt;&gt;&gt;&gt;&gt;&gt; venv &gt;&gt;&gt;&gt;&gt;&gt;&gt; virtualenv

#python"
